"Species"	"Sex"	"PC1"	"PC2"	"PC3"	"PC4"	"PC5"	"PC6"	"PC7"	"PC8"	"PC9"	"PC10"	"PC11"	"PC12"	"PC13"
"99"	"Doryfera_johannae"	"Females"	-1.16657041502569	-0.843072399756015	1.9607986377974	0.0533683243579775	0.627616097015001	-0.366364138336205	-0.209401996887321	-0.066298750845535	0.0384997737511515	-0.0347957001157661	0.0785412492026767	-0.0325145595964626	-0.0174505781244999
"100"	"Doryfera_johannae"	"Males"	-0.709007020207241	-0.311817460771623	0.896571721740914	-0.0547646434968139	0.895480287523974	-0.435281376977622	-0.233874276274293	-0.0505677743704493	0.0261517471730812	-0.0664539347530985	0.0619743426669196	-0.0159966869682293	0.000253465051043163
"101"	"Doryfera_ludoviciae"	"Females"	0.611540094572165	-0.0389344040462592	1.60156491392811	-0.566721002842846	0.179990474912548	-0.722949365777934	-0.239624418928173	-0.0874749314546104	0.0254502947003241	-0.0988085285405866	0.0498600284658157	-0.0107023224064911	-0.00499086361211202
"102"	"Doryfera_ludoviciae"	"Males"	1.18722506921279	0.489247398526004	0.776440769684468	-1.12460549907826	0.231970670598113	-0.760162437948928	-0.142393106471729	-0.124136677539255	0.0412684141627079	-0.0566833005596077	0.0472954026448829	0.00115924588323975	0.00118743069811323
"103"	"Ensifera_ensifera"	"Females"	6.96936494641298	6.00088366833933	4.74800097989075	-0.21443350487477	2.87523420517085	-2.25345905356207	-0.580369265103723	-0.280990664614521	0.0932223554540563	0.12690659352392	0.0180127009851723	0.00146882702152368	-0.0243451777140764
"104"	"Ensifera_ensifera"	"Males"	7.09538260183069	5.35196022196189	2.93937352492667	-0.561981780808421	2.71569050801986	-2.11841392760077	-0.732758238882264	-0.168837650924611	-0.0768421231328286	0.0164607963134583	-0.0375530381213912	-0.03125050770264	-0.00643035962936599
"105"	"Eriocnemis_alinae"	"Females"	-2.43470203824901	-1.54765342728281	0.794921243698812	-0.280740812633662	0.488656318395134	-0.178378195131349	-0.214098220676623	-0.103962765114353	-0.0128147492900939	0.055579643221909	0.0176588212408086	-0.0441467535250563	-0.00955610079414122
"106"	"Eriocnemis_alinae"	"Males"	-2.18527716466118	-1.36892863650517	0.393693961845464	-0.332515783721267	0.435844385089323	-0.0928594330249249	-0.192432343065512	-0.0882927743445115	-0.0180146622559416	0.0341473385743	0.00573136016715943	-0.0367696973961467	-0.00877190246639713
"107"	"Eriocnemis_cupreoventris"	"Females"	0.105104405114156	-1.54244947982268	0.415205252492361	-1.1069748672658	-0.383399117616427	-0.195412036727177	-0.195719927248726	-0.0234729643667679	0.044392049761559	-0.00923102353844828	-0.0348109100344822	0.00551667537170977	0.0166439500333411
"108"	"Eriocnemis_cupreoventris"	"Males"	0.517492726656862	-1.14170862827023	-0.203555298414338	-0.958982096766302	-0.529299107088087	-0.219268039206389	-0.158316812109055	-0.0421241340071719	0.0560012604761826	-0.0170878946491457	-0.00714784762521599	0.00422553357416906	0.00656522639918629
"109"	"Eriocnemis_derbyi"	"Females"	-0.205958593407858	-1.0079204019155	0.627752241908639	-1.22863562568316	-0.375678056565977	-0.332548314465962	0.30066766868404	-0.210582820504376	0.080754679628502	0.0708003548046882	-0.0232514217748814	0.00440011186574294	0.00853465074221449
"110"	"Eriocnemis_derbyi"	"Males"	-0.0709308617943896	-0.867387901862833	0.166351142656954	-0.972110777883375	-0.369704306011356	-0.248936628678162	0.285690521863036	-0.19610245387677	0.0583846596107457	0.0351829314798229	-0.0109928928537619	0.00424029672045774	0.0103886691529484
"111"	"Eriocnemis_mosquera"	"Females"	1.26346950522481	-2.04452841837949	0.0411811440525419	0.217171012679674	0.0928927243719948	-0.299429168549818	0.469553438084604	-0.104219968184134	0.0980078707647085	0.0679044291309703	-0.0369010443958052	0.0283396005092686	-0.0108888913875626
"112"	"Eriocnemis_mosquera"	"Males"	1.74971144939092	-1.87664345091008	-0.831762196229579	-0.0822053937592969	0.108041755968808	-0.3726665904052	0.386204284172116	-0.0345094790457641	0.0430628816635238	-0.00382566925909197	0.0120868438201443	0.0223132993909508	0.00198746914154008
"113"	"Eriocnemis_vestita"	"Females"	-0.3205179156163	-2.11235686570826	0.733485634043639	-1.54887469904896	0.100557512800177	-0.294732911103552	0.0882580235180017	-0.125302560948431	0.0297881315463879	0.0257700762030441	-0.00467536181329799	0.0109666292755601	0.0206651688792505
"114"	"Eriocnemis_vestita"	"Males"	-0.194894048312301	-1.57479127186825	-0.0920345038045716	-1.47048685026957	0.132651839715364	-0.298426463826948	0.0060427359813313	-0.0951111700891169	0.0142034894753041	-0.0174792269089806	0.0166104111534489	0.00425678580920401	0.0188018555022163
"115"	"Eupetomena_macroura"	"Females"	1.75568537633902	-0.695731756782136	-0.0504139045642228	2.39523721599673	-0.209418365482339	-0.0863107840509303	-0.16838991019162	0.0485410822198246	0.021723335546932	-0.0642801077553082	0.0702837078851474	-0.0240845611252888	0.0165528738596403
"116"	"Eupetomena_macroura"	"Males"	2.89813300477659	-0.756097756408219	-0.5525796794856	2.62198268219628	-0.642153250667533	-0.240423964783077	-0.0792186049770129	-0.0266938692116281	-0.189868333846248	-0.0991542831342874	0.051509098598743	-0.0506024441573326	0.0266217517139147
"117"	"Eutoxeres_aquila"	"Females"	4.98436791436582	-0.543181856823535	2.04496464309509	0.655929138149811	-2.91822853673873	0.469852446487092	-1.19867462854028	0.0876881309243591	-0.171390705939384	0.0187233166676256	-0.0252357923006185	0.0702131637626256	-0.0204014837460989
"118"	"Eutoxeres_aquila"	"Males"	6.32023588556391	0.429013401537602	0.80327692354626	0.366529976915127	-3.37852828128063	0.172117235586939	-1.26355424006918	-0.162784333741149	-0.374309424742814	0.0573845077741035	-0.0262790676575061	0.0567624176339738	0.00398674713430086
"119"	"Florisuga_mellivora"	"Females"	1.03742365180903	2.02627350244152	-2.08847561761476	1.68961518828404	-0.0966413963866297	0.697067009886862	0.291794539131493	-0.0300415448642949	0.0894930608459688	0.0128703228068148	-0.00362718467484188	0.0106180196307144	0.0544290961028242
"120"	"Florisuga_mellivora"	"Males"	1.91658073229184	2.01754424256628	-2.62940116211295	1.34579413337536	-0.256763615116246	0.688458434003986	0.410050686330356	-0.0793546819288766	0.0889121842917711	0.0497432089050358	-0.000581529539766618	-0.0225761095359665	0.0173606674226383
"121"	"Glaucis_hirsutus"	"Females"	2.04894084217782	0.0655988390039457	2.54990093409489	-0.897137962459688	-1.1011304135245	1.63448436564078	0.270590718947485	0.12518780659372	-0.0233157815208021	-0.00882292907447565	-0.0109688353773986	0.0198974306450267	0.0142388405301573
"122"	"Glaucis_hirsutus"	"Males"	3.53331901130112	-0.00550655909272785	2.23458254806456	-1.01440462973541	-1.37527673507344	1.98520758853292	0.394708670811524	0.137759202639828	-0.059380012161508	0.01173797804014	-0.00877174209208792	0.0750262203737774	0.0350333241061302
"123"	"Goldmania_violiceps"	"Females"	-2.64733038957264	-0.884516064580074	0.843793872752435	0.767670083379779	0.346328383795727	-0.191793218151402	0.171812823061263	-0.185960273156896	-0.0317712248327424	-0.0133082688509469	-0.0278944646885743	-0.0087634179550256	0.0159158183483441
"124"	"Goldmania_violiceps"	"Males"	-1.33874461838605	0.884343101375423	-1.89018596669308	-1.66957182355234	0.434024478045098	0.143523029283224	0.0323258556349018	-0.0677556543717909	-0.180891602267318	-0.100055063549014	-0.0295316535495806	-0.0167003285979796	-0.0301140430658981
"125"	"Haplophaedia_aureliae"	"Females"	-0.818094806340258	-1.28688352755335	0.519789348836884	-0.51416113728295	0.153080207152021	-0.306554633048815	0.189139962279079	-0.176584931883686	0.0538449954373405	0.0168973969404001	0.0189639789954021	-0.00885810015072926	-0.00709604251523761
"126"	"Haplophaedia_aureliae"	"Males"	0.0434256121122103	-0.916413004681182	-0.0609351171707233	-0.221084339401795	-0.151958173572559	-0.309855781878256	0.261636265723043	-0.185636308411033	0.0257446170105574	-0.0513955811906497	0.0360902300723927	-0.00421900542411423	-0.0119528483550593
"127"	"Haplophaedia_lugens"	"Females"	-0.345363525744288	-2.00619804852948	0.850454882619877	1.12378834059104	-0.235651060799918	-0.517942133304985	0.235128720700205	-0.210651882934084	0.00729738992435519	-0.075622398732708	-0.0238087868694797	-0.00965094014020956	-0.019098954308113
"128"	"Haplophaedia_lugens"	"Males"	0.717892830453041	-0.584355398064318	-0.957429503441658	0.634682279482494	-0.425188984771782	-0.328173105663907	0.0977184073202327	-0.154388697792604	-0.141589569247452	-0.200993392989973	-0.0191921345075265	-0.0234046198478441	0.00631703182858343
"129"	"Heliangelus_amethysticollis"	"Females"	0.113707736440912	-1.52400003717986	0.112226356524786	-0.292422033850416	-0.185362488317127	0.0723969796606539	-0.252749693736219	0.067662190415169	0.126878045879616	0.0210172977382885	0.0242082346000429	-0.00378935985954302	-0.00422920730218732
"130"	"Heliangelus_amethysticollis"	"Males"	1.2157673094801	-0.541086105028881	-1.61090303765203	-1.00264744141836	-0.351172266067493	-0.00147695986560131	-0.232777016723823	0.0737420591908386	0.126727574119027	0.0117156219827462	0.0545389762135039	-0.00598058849746833	-0.00950325548318666
"131"	"Heliangelus_exortis"	"Females"	-0.756382880929213	-1.53745029741474	-0.222389505204376	-0.210757538977717	0.212544054379735	-0.084762857425114	-0.166953143357848	-0.0111019647338781	0.138651924774342	0.0501725864848392	0.045855821986325	-0.00993446601147102	-0.00709377038575222
"132"	"Heliangelus_exortis"	"Males"	0.14529780394285	-0.712060602175167	-1.70529719187772	-0.135392268436949	0.310133766558434	-0.0290301551085294	-0.0796545265493982	0.0387762884425928	0.153198496593887	0.00789554044888347	0.0570843933841637	-0.00365565479438889	-0.00719602659889052
"133"	"Heliodoxa_aurescens"	"Females"	-0.626023559777115	0.0913767041005561	0.555143577647019	1.99978433880943	-0.00614941053039631	-0.0688313327142865	0.0807376576422829	-0.0920973134614902	0.0806933783378246	-0.0427646686075628	-0.0763512560330156	0.00579123214746992	0.0345557105235173
"134"	"Heliodoxa_aurescens"	"Males"	0.297557440522865	0.587600140659977	-1.20312842566834	0.696075273872856	-0.259496311572508	0.0812993854495315	0.0250626010240415	-0.0572694014041618	0.0741408243166914	-0.0303528843599369	-0.0194552972708632	-0.00733091469375681	0.00482900533936949
"135"	"Heliodoxa_imperatrix"	"Females"	2.62274022028119	1.15960311969497	0.600326979167023	1.63200108203925	-1.40017678298954	0.128832774206607	-0.0378661221145966	-0.182053289693641	0.0651564484965221	0.158004511615639	-0.225790730613966	-0.00975126911244964	0.0188631733941663
"136"	"Heliodoxa_imperatrix"	"Males"	3.03723900046325	1.61175622971716	-1.00374221263729	1.41148319059017	-1.2093773902024	-0.0697184377472695	-0.0633279827762831	-0.232067341204475	-0.0165392502493007	0.0683359471461312	-0.0693831185924464	-0.0351443749682605	0.0126500316377633
"137"	"Heliodoxa_jacula"	"Females"	1.27300099952822	0.759684422696976	-0.279191966294249	0.720157166175642	-0.570448287872842	0.233769742223547	0.108349050050819	-0.0714772093233907	0.105326992031127	0.0286512796910094	-0.0121891205002163	-0.00369507965262771	0.00783097133286098
"138"	"Heliodoxa_jacula"	"Males"	2.30316122298567	1.13211791528332	-1.77212590296665	0.841434225930562	-0.483243962558443	0.0643676445744423	0.0477319512369012	-0.0933829391290117	0.0709100285858877	0.0324378698390625	0.0344455922803075	-0.0325485796195577	-0.00436091199122729
"139"	"Heliodoxa_leadbeateri"	"Females"	1.08380570285835	0.113262656702688	0.0618797054728158	0.902092766014391	-0.466574739279016	0.420847698668007	-0.0613322203730268	0.0320869622840033	0.0885664803859052	0.00585557569285747	-0.0368381745843093	-0.00871913175663751	0.00508532367434505
"140"	"Heliodoxa_leadbeateri"	"Males"	1.89177941400357	0.792505415695792	-1.61146206916193	0.599402845463346	-0.361635524785823	0.438520840882436	-0.137608162967801	0.0870701094268598	0.0909567596695293	-0.00160639543437696	0.0165103250892815	-0.0266570110757151	-0.00256674900306513
"141"	"Heliodoxa_rubinoides"	"Females"	1.34043131634949	0.245991015330595	-0.147802479921752	0.955686334571745	-0.542890817130899	0.0520655768315825	0.0298970952576075	-0.0789341022527568	0.0745888150641791	0.00911022563071828	-0.0239708269337265	-0.00892191286209949	0.0101059499444048
"142"	"Heliodoxa_rubinoides"	"Males"	2.20641797370142	0.647868520766529	-1.38898308518545	0.396896437885628	-0.642518357639965	0.205600620257771	-0.0339350435720363	-0.0279516211109805	0.0573004165596382	0.0285846090505718	-0.0208036797830532	-0.022238284099519	0.00274811337087633
"143"	"Heliodoxa_schreibersii"	"Females"	2.04383573456822	0.993870679621582	-0.284801698030914	0.292228661097607	-0.784795113421225	0.777451928834271	0.179828375991629	-0.0265244769525091	-0.0153696441154134	-0.0183401643528456	-0.0552745862686182	-0.0131532446452824	-0.000461323419483546
"144"	"Heliodoxa_schreibersii"	"Males"	2.87746260009605	1.68850671240263	-1.55668857818229	0.449396263817695	-0.949784013911136	0.496428184394135	0.027144255468152	-0.0810380761253649	-0.031633935779833	-0.0132077193545052	-0.00960527422095621	-0.0395159729898207	-0.0170214268335214
"145"	"Heliomaster_longirostris"	"Females"	0.404576286667176	2.29066206812298	0.360416114891417	0.139121502578824	-0.295669752284448	-0.00301391083617727	-0.0207900623363463	-0.0106358760123778	0.114304217822245	-0.0187995116127722	-0.0141657115433978	0.000743254373627468	-0.00610066657003076
"146"	"Heliomaster_longirostris"	"Males"	1.11684118436555	3.83545606828992	-0.436118950274104	0.649295410297655	-0.377947179711561	-0.355600285141653	0.0115918751752667	-0.122099308750942	0.120017400305548	-0.0733658336576398	0.0531659424354938	0.0191084662325054	-0.00561111987561973
"147"	"Heliothryx_auritus"	"Females"	0.4708591821551	0.939588316199987	-2.78222509447481	1.25467647870489	1.39988814700508	0.352553759075833	0.465157636254104	0.0237889692203337	0.20824556951285	0.0558738077597527	0.0578271507595907	0.0062691455032139	0.0203902397797258
"148"	"Heliothryx_auritus"	"Males"	0.469659914062027	2.84635201057106	-3.77744460152115	-0.148033624529436	0.624865573061898	0.642371946775376	0.281459449675164	0.019583538621371	0.0994182475090127	0.0749247909390625	-0.161171129245935	0.00171607183043085	-0.0617491349762269
"149"	"Heliothryx_barroti"	"Females"	0.332271175572425	-0.287641102958015	-1.739507688989	0.48074373355778	0.667565908612077	0.36258011798182	0.39505112103451	-0.00349222942339117	0.0803288105872818	0.0248570274339363	-0.0826042642929561	-0.00700718560758132	0.0138230737442595
"150"	"Heliothryx_barroti"	"Males"	0.444863650277424	-0.453597521534157	-1.5227434274827	0.657500443887275	0.430370449331992	0.339455360429033	0.2681793700171	0.0192818196777857	0.105968050435362	0.0177305496015975	-0.0213529288365409	-0.00731747087672971	0.0137654339158412
"151"	"Hylocharis_cyanus"	"Females"	-2.56860302662224	-0.115446074961193	0.116032505047921	0.739345892234542	0.515367365526737	0.442407592610791	-0.77929388490459	0.199367083279508	-0.0171023846363211	-0.0131041547861423	0.0374269858867458	-0.00812193707496094	0.00392288828774362
"152"	"Hylocharis_cyanus"	"Males"	-2.04666754267604	0.553264440006124	-0.718042816031984	0.247440489625774	0.108693280939508	0.637789674100652	-0.532951924419352	0.19913103063529	0.0248532869288173	0.0138802787835482	0.0109530124502369	0.00310384001726353	-0.00174439927522049
"153"	"Hylocharis_humboldtii"	"Females"	0.768409787810829	1.02212213756232	-0.908590789158872	-1.18652080773087	-0.756464983775144	0.686172022416407	-0.0837323125723138	0.073321292362113	0.0329011971715915	-0.0147559703487751	0.00108425570954321	-0.0147449997410288	-0.00546032380735076
"154"	"Hylocharis_humboldtii"	"Males"	1.51051451069475	1.53756778082861	-2.22981254079152	-2.30574307842326	-0.772233898089379	0.884989254534525	-0.0919885317346946	0.104008776025079	-0.0602223359669131	-0.0752937217032579	0.0123588732233465	-0.023781989148968	-0.0257180266207562
"155"	"Klais_guimeti"	"Females"	-3.58304299494308	0.278248905906211	-1.01333428185964	-0.0406841723815378	0.596130928142754	0.470281577619898	-0.163416240537373	-0.0132641569858484	-0.164191939968668	0.0577433008775728	0.0342659868193093	0.0229762131840008	-0.00409802628690396
"156"	"Klais_guimeti"	"Males"	-2.96976426603099	0.626308914936735	-2.35176462829463	-0.886109221821251	0.934462042190818	0.497216120833524	-0.255515572992019	0.00150171412778666	-0.128176446954279	0.0896981245323096	0.0540684005627016	0.0273927999113534	-0.0407825109115497
"157"	"Lafresnaya_lafresnayi"	"Females"	0.464832323704894	-0.6344016592753	0.676821989677684	-0.735397726855592	0.546015468503953	-0.452504359706186	-0.0956177199400842	-0.0497198055629063	0.0693407651517767	0.0289861180413255	-0.103165167208516	-0.00133181095843898	0.00705295450215324
"158"	"Lafresnaya_lafresnayi"	"Males"	1.12163105911245	0.0219141800615995	-0.371382223587752	-0.95331463784113	0.417004978869922	-0.389999598193221	-0.0643047354984875	-0.0442068617039462	0.0847358041279977	0.0322103879994595	-0.0631557785841113	0.00117270760204155	0.0081084017816192
"159"	"Lepidopyga_coeruleogularis"	"Females"	-2.22610605656518	-0.284252941634019	0.371478705796217	-1.04406725382897	0.0972975193969103	0.172407094032592	0.0690938303431899	-0.0850979244799323	-0.149125874026892	0.00280549475049155	-0.070066407155128	-0.0374890480686359	0.014757793785131
"160"	"Lepidopyga_coeruleogularis"	"Males"	-1.91346714783038	0.721949526781576	-0.954817002851591	-1.41409003389021	0.297441247482416	0.262681537798366	-0.136458412465177	0.00289716118165312	-0.200192550238211	-0.064004228903235	-0.0609676701124563	-0.0212736735626198	-0.00767181990512077
"161"	"Lepidopyga_goudoti"	"Females"	-2.32766000782503	-0.110223290326304	0.501056803545319	-0.151263738178023	0.101203527868514	0.184503137044334	0.156002817210349	-0.0861895665007664	-0.0650588183531958	-0.000221889381610468	-0.0131122746344476	-0.0173860557703517	0.00697968727100689
"162"	"Lepidopyga_goudoti"	"Males"	-1.92838083322168	0.375014933301817	-0.378829743438538	-0.590940327276884	0.0254361752108498	0.283924209519269	0.178822150557998	-0.0749593727134414	-0.0659738415704395	-0.00690042598038787	-0.00919051506881161	-0.0108712402364368	-0.00977446168624971
"163"	"Lesbia_nuna"	"Females"	-3.58024633626202	-2.57666502342477	1.1337544146337	2.10111625441089	0.147121197209461	-0.289681250619297	-0.768744608773596	0.0123486908346396	0.043131494402709	-0.0304358666752414	-0.00330179500123375	-0.0441750522274404	-0.00667784165996225
"164"	"Lesbia_nuna"	"Males"	-2.95669161985213	-2.12934944827605	0.315640407461644	2.143570115998	0.143420716874865	-0.249727829370934	-0.653761326231211	0.024899466627765	0.113415267392044	-0.016556020728713	0.00145240575211326	-0.0126477052107475	0.0228123102586728
"165"	"Lesbia_victoriae"	"Females"	-1.12700215331137	-1.49451871135029	0.321183109267906	-0.659069103053017	-0.62049618209373	-0.356400167985212	-0.334645759609883	-0.0397093835272526	0.120362944015469	0.0455901471548085	-0.0089207023814084	-0.0237234032160654	-0.00138551578872339
"166"	"Lesbia_victoriae"	"Males"	-0.522270046759693	-0.789413532934953	-0.840469182131001	-0.451104194559548	-0.580439913503293	-0.443014531760611	-0.447445824424869	-0.0103912372756165	0.113439669772876	-0.031019216251613	-0.0246533192968397	-0.013575299840079	-6.35731716313129e-05
"167"	"Leucippus_chlorocercus"	"Females"	-0.635934082900634	-0.0239545211173512	-0.296054687725373	-0.893313130442217	-0.319636649668368	0.490088228284684	0.355051211289197	-0.0982630088417575	-0.0832024706263775	-0.0707787141272794	-0.00860703916916696	-0.0154494141892921	0.000542498877641942
"168"	"Leucippus_chlorocercus"	"Males"	-0.103023180318733	0.189667124281338	-0.74245980866042	-0.975876908620743	-0.397042843101092	0.719514531294608	0.23320057514728	-0.0252363167233094	-0.0500699423619889	-0.0678629285270219	0.0435271741496129	-0.0114447965162981	-0.000448392392857059
"169"	"Leucippus_fallax"	"Females"	-0.223895742387972	0.624032861736104	-0.57844813198541	-0.140862212460339	0.186316315603014	0.301079107388972	0.113366577336106	-0.0381939544782955	-0.0326910326850232	-0.0951968136733746	0.0160055769400418	-0.0104791724326589	-0.00314985299217821
"170"	"Leucippus_fallax"	"Males"	0.0384603867516832	1.63104607909498	-1.65737702003944	-0.167020328322055	0.0218367683227448	0.644682733478657	0.0377175892165805	0.0541370513369543	-0.00878637373099987	-0.0674398757157204	-0.0445684949694771	-0.00630955812400075	-0.0197700088601189
"171"	"Metallura_iracunda"	"Females"	-1.63633098935414	-4.06306169217297	1.216089091255	0.407896240952336	0.411492086167669	0.0868281285917417	0.0507471677048721	-0.0626984745689863	0.000191845100454363	-0.0288700879432625	-0.0134657950538388	-0.0291932480439994	-0.0604737617840477
"172"	"Metallura_iracunda"	"Males"	-0.685300771802917	-3.54749985194473	0.132557020220235	0.00664407360625565	0.308148467966449	-0.0618274043604378	-0.036670310515703	0.0373625841225327	0.0553832762330209	-0.0286130425440762	-0.0193005950204614	0.00152421854878102	-0.0187111074099131
"173"	"Metallura_tyrianthina"	"Females"	-2.20184968835403	-3.30964785045335	0.671233315344629	-0.775375319163279	0.257350150146621	0.040492079202751	0.0711546159600988	-0.173697939894811	-0.0831864146961009	0.0104041167245418	-0.00732818930258226	-0.0394919126394752	-0.00680450943680594
"174"	"Metallura_tyrianthina"	"Males"	-1.49048005127545	-2.79487458906023	-0.656400814328798	-1.25977369978004	0.473449112555113	-0.0528950214320296	0.0590916469195764	-0.1029536027052	0.0128472543790024	0.0389714740469742	0.0261542995546234	-0.00829322648488529	0.0132918613865741
"175"	"Metallura_williami"	"Females"	-0.947067472497488	-4.05876031494495	0.990447404873907	-0.44456130760288	-0.0103685534630313	-0.0549958638316583	0.213944590666913	-0.0974511838762518	0.0343618647873168	-0.0183726726091985	0.0369920499898379	0.00860282528924148	-0.0373569023529413
"176"	"Metallura_williami"	"Males"	-0.400221372093666	-3.79666939326692	0.314108262732249	-0.764188999079201	-0.0048469264556718	0.128014321369634	0.144834300136891	0.0079377274519736	0.00922257227611933	-0.0557039268050748	0.0289377606857675	0.0244861436933122	-0.00991934080226462
"177"	"Ocreatus_underwoodii"	"Females"	-4.49445261585934	1.00523405397577	-1.0293040796389	0.49702817429415	0.328447733257157	-0.432192946384155	-0.245416241875536	0.00208359648441536	-0.0883192308430533	0.0415222475744632	0.021223456911278	0.0748558337855108	0.00169512448970379
"178"	"Ocreatus_underwoodii"	"Males"	-4.31761809887705	2.00883486129553	-2.54376116774186	-1.24055886137554	0.541015860692621	-0.166230964533931	-0.272295231334228	0.0433669617359644	-0.259858104683675	0.0837505077144479	0.0150961552185591	0.0683078696758559	-0.0742248738834505
"179"	"Opisthoprora_euryptera"	"Females"	0.842471253774929	-3.12390755516774	1.25307751364269	0.019444150433203	-1.80123250884254	0.0033877877687532	-0.473786742553605	0.0520168078755932	0.120219698980751	0.00155440216784745	0.0632854650283862	0.0326579027973364	-0.0496077216817858
"180"	"Opisthoprora_euryptera"	"Males"	1.76509318634875	-2.61346784891152	0.00276845217860575	-1.59882185696816	-1.97985545170059	-0.172821979686845	-0.697016770425878	0.103336076944111	0.145343636997613	0.0458446634958596	0.0610316818635369	0.0869851766140903	0.0381952157946439
"181"	"Oxypogon_guerinii"	"Females"	-0.475509662141918	-4.0447405062185	0.476589892569689	0.736243885075718	-0.110424495677436	-0.671679403160869	0.0480996918191273	-0.0523639365990042	0.137907536673731	0.0415950133316974	-0.0794515273339303	0.0120477537711159	-0.0504552578620378
"182"	"Oxypogon_guerinii"	"Males"	0.562785674399936	-3.40645707862587	-0.875996464615353	0.215707107925525	-0.302517528524137	-0.636901979977543	0.0694297514114548	0.00940388690910654	0.123685907012699	0.0296177148244455	-0.0373872694210563	0.0250728937347448	-0.0170504223352134
"183"	"Phaethornis_anthophilus"	"Females"	0.368357262439026	-0.270993725878355	1.95789313960846	-1.2836671575533	0.342997654824181	0.544489927941684	0.211662873852713	-0.0142106205629655	-0.0210082453621412	0.0141665766828569	0.00245077382801306	-0.00776654981049455	0.02291352564416
"184"	"Phaethornis_anthophilus"	"Males"	1.28952860830052	0.536109229514548	1.19380667194377	-1.43782729911345	0.661855457562736	0.426588076832386	0.247964428397791	-0.0163614326790994	-0.0733113208540118	-0.0656111948716269	0.0126225331958022	0.0052968796899455	0.0229203806175401
"185"	"Phaethornis_atrimentalis"	"Females"	-3.29847015520354	1.82412656135905	0.537522485454644	-0.976182188703686	0.361103744383975	0.0312960652128859	0.126011906296182	0.0443640641590521	-0.212903023513207	0.0363907855954731	0.00644273668616993	-0.00596758994736434	-0.0183917480510193
"186"	"Phaethornis_atrimentalis"	"Males"	-3.58268792877301	2.31851206532902	0.339965984180194	-1.22103154877248	0.231942710910055	0.0753881038672384	0.201955710616585	0.100986015657198	-0.201101678702535	0.10821048122323	0.0213831864661527	0.00656619424887754	-0.0295814008145927
"187"	"Phaethornis_augusti"	"Females"	0.44832899646153	0.0814723626791246	1.33044808073206	0.21473209391006	0.995021089221083	0.628276508588578	-0.0802512144889787	0.132644222665608	0.0543051087845937	0.00810935364147709	-0.0366013422122854	-0.0156079318503345	-0.00336642333479281
"188"	"Phaethornis_augusti"	"Males"	1.20902967226019	0.312864325946913	1.36146601210429	-0.223578488534947	0.805220348018307	0.814449185844358	-0.0583645292101632	0.172230911776286	0.0755536248110739	0.0140066735368693	0.0155545638156116	-0.00519802569740875	-0.000240655280300279
"189"	"Phaethornis_bourcieri"	"Females"	-0.322570060676877	-0.680520098397551	1.792358791654	0.0418430464925424	0.695144404309098	0.540563694677669	-0.265263906809144	0.118823958379726	0.018867238958235	0.00109716977736123	-0.0335185877147468	-0.0297665992443685	-0.00858443695744884
"190"	"Phaethornis_bourcieri"	"Males"	0.419116655667967	0.0198600330285436	0.877137579870809	-0.418810534013403	0.933529494861535	0.520091551898733	-0.264964072148121	0.15477941586435	-0.0306582156480116	-0.0543016027730902	-0.0597565799926659	-0.0182989265654941	0.0108497701660125
"191"	"Phaethornis_griseogularis"	"Females"	-4.49723961297133	0.939395730282141	1.89761754624448	0.429301241158449	-0.0579891464893654	-0.0775834944641383	-0.154480646398099	0.177630611903584	-0.115129301462305	0.109749692977291	0.0274105490430495	-0.0234154573207225	-0.00103759190420103
"192"	"Phaethornis_griseogularis"	"Males"	-5.03501359703885	0.987019673431972	2.24985361799127	0.656238443819808	-0.280068648099883	-0.326383357775094	0.0140870633363209	0.182955249822172	-0.12688456980812	0.0896931155928981	0.0212031035689319	-0.0249132854058793	0.00425340509687224
"193"	"Phaethornis_guy"	"Females"	0.809039430857614	1.35298876652346	1.68265712985654	0.367796307292347	1.00453984874341	0.0723243365295446	0.0742458622273492	-0.00953335868665731	0.0791741769553529	-0.0200538583105939	0.0344408126471101	-0.00125101399856108	-0.00284395629981476
"194"	"Phaethornis_guy"	"Males"	1.40288881871179	1.57416940359637	1.55557559847056	0.256706513851939	1.17415814370577	0.0360504909644307	0.185874937648182	-0.0391180018251537	0.0759022512215997	-0.0134544254551115	0.035147830407232	0.000846229704079302	-0.00349547113891922
"195"	"Phaethornis_hispidus"	"Females"	0.622016787749571	-0.715036663186037	2.73735090190362	-0.346971101552583	0.0113373123654262	0.493908143167484	0.123282639786431	0.00278533616436832	-0.0353634395424484	-0.0674611150797138	-0.00891682698966725	-0.0140608899499918	-0.0179347841390289
"196"	"Phaethornis_hispidus"	"Males"	1.51900232958308	-0.373297895415467	2.04561105229973	-0.435265926110795	0.349905739762014	0.567506651777336	0.190500776908292	0.0347653138856329	-0.0185748972186722	-0.0516266247096992	0.00696441481288116	0.00544276331867328	-0.00939640574292533
"197"	"Phaethornis_longirostris"	"Females"	2.1726406219654	1.01877289636346	2.20658901144025	-0.0627323471483095	0.624455264228616	0.429933420524195	0.397848825513955	-0.0452178872021528	0.0528434154312535	0.0205777833934848	4.57631515730882e-05	0.00957937153555441	-0.00942999261394986
