"Species"	"Sex"	"PC1"	"PC2"	"PC3"	"PC4"	"PC5"	"PC6"	"PC7"	"PC8"	"PC9"	"PC10"	"PC11"	"PC12"	"PC13"	"PC14"
"94"	"Colibri_delphinae"	"Males"	2.16265445221654	0.68485900194098	2.90496811141831	0.593031018880919	0.331439721572613	-0.190872102120351	-0.0119197218695829	-0.160910249135189	0.0691383375901111	0.10157886765059	-0.0162255117386233	0.0110331542812226	0.0405203133215472	-0.0234201039121902
"95"	"Damophila_julie"	"Females"	-3.83732153987845	0.247511636345701	0.0687795460154201	-0.0863535064505177	0.15605671848225	0.103997725604039	0.0718664793817193	-0.0904263864051242	-0.0237224097781805	-0.10007125160239	-0.0285944189965049	-0.00365842111015847	-0.00199686418896701	-0.00114990402897969
"96"	"Damophila_julie"	"Males"	-3.68990629157293	1.00802735714517	0.952485505081541	0.0390450384996311	-0.0165287284663886	-0.0528292179819336	0.0503423695773449	0.0226685706458792	-0.0186223685258899	-0.105770425314008	0.0101963939832227	0.00941630915030149	-0.0336881337933588	-0.0050860130911458
"97"	"Discosura_langsdorffi"	"Females"	-4.16441568946481	0.755382742081258	-0.367895484771611	4.01174608477459	-0.0716521729041866	-2.15060661252928	0.900694218200054	0.373217906950243	0.0496842081577367	-0.180787881333267	-0.068007652773559	0.0442953439318227	0.11581276195019	0.0938554850487224
"98"	"Discosura_langsdorffi"	"Males"	-5.34983401412933	0.625441545381297	-1.02305265486928	-0.513276009585405	-1.89341331134129	-2.66880048035585	1.38302901714007	0.554940374165146	0.0663615466267516	0.0602342386431797	0.0292317253229689	0.0374540665026936	0.0303042627611616	-0.0145516685699132
"99"	"Doryfera_johannae"	"Females"	-1.28968710679084	-0.76644394468437	-1.98346717722445	0.0773406722319327	0.457046217910247	0.768667866368335	0.408811846730667	-0.221287239070665	-0.0584309364904296	0.0484858952838762	0.0330687840911332	0.076481999542321	0.0335701862284165	-0.0181882119657648
"100"	"Doryfera_johannae"	"Males"	-0.810474922398437	-0.252909269184785	-0.91253806711757	0.14507452218727	0.246218274448921	0.992657096995686	0.470984069101833	-0.244041531823994	-0.0436284699028724	0.0349741712954726	0.0649781581409806	0.0602302920680481	0.0169435056220293	-0.00031928099684785
"101"	"Doryfera_ludoviciae"	"Females"	0.505734379941801	0.0436634590773785	-1.61999066496786	0.678589779095087	0.359359105582718	0.29879512274112	0.758371987766924	-0.250789413498778	-0.0798931669660709	0.0345326059890298	0.0972923425370142	0.0480721103051857	0.0117199485542334	-0.00558282130956266
"102"	"Doryfera_ludoviciae"	"Males"	1.08366628413753	0.570191873377253	-0.79204739225759	1.21694869260333	0.206890224912096	0.330395249601426	0.794089190296478	-0.153295392431465	-0.117218465767848	0.0491948775057553	0.0552193711579236	0.0454413788161546	-0.000126005293953946	0.000652739734769033
"103"	"Ensifera_ensifera"	"Females"	6.90876189683244	6.10020087926032	-4.71673758341481	0.0783099031970881	-0.909832030907435	2.7392575268971	2.26746748912296	-0.588728167428743	-0.276527010959358	0.096034919636172	-0.127961215622863	0.0162722267992919	-0.000560040226501502	-0.0248411422274323
"104"	"Ensifera_ensifera"	"Males"	7.12037907942813	5.39680690238095	-2.90219638849295	0.346496210457957	-1.26304268098542	2.48921428604104	2.10812217734564	-0.734587447353435	-0.16594679379435	-0.0776906519845317	-0.0161722362384588	-0.0372962951708877	0.0313360089177522	-0.00659519777379683
"105"	"Eriocnemis_alinae"	"Females"	-2.52765942635889	-1.50626220201086	-0.816553902866103	0.375484858271551	0.284194883945212	0.589280058618683	0.209758503798274	-0.222859706275459	-0.0976430865386782	-0.00671144694880799	-0.0565502882858594	0.0162599021345804	0.0450643958999853	-0.0102196074683863
"106"	"Eriocnemis_alinae"	"Males"	-2.26000364060351	-1.33884148922848	-0.411771938908625	0.406427901464327	0.200471672384098	0.514242385457169	0.118188672274255	-0.199417031687595	-0.083100358908907	-0.013196377707449	-0.0348744606669423	0.00467746759219225	0.0375066997965781	-0.00930845646140826
"107"	"Eriocnemis_cupreoventris"	"Females"	0.0892079569326373	-1.51360423803554	-0.433442451279702	1.15503065843897	0.0967340769904256	-0.337449086617114	0.205378180886198	-0.198977158444266	-0.0216068808677039	0.0472491760530921	0.00872340646361493	-0.0356548615851484	-0.00477771160615259	0.0163546348294466
"108"	"Eriocnemis_cupreoventris"	"Males"	0.513098451610042	-1.12109782434021	0.189398875729891	1.00048825600423	0.10592797976167	-0.490922753504636	0.225129427535017	-0.160577837124461	-0.0411623473334128	0.0576877758020064	0.0166482653311182	-0.00775503059813795	-0.00378945731237526	0.00638443081414881
"109"	"Eriocnemis_derbyi"	"Females"	-0.302043673720848	-0.936758082473963	-0.652918709145111	1.3549931410948	0.403469637483222	-0.242208868739562	0.366397964250433	0.290748737450287	-0.205926962437218	0.0849844121233868	-0.0718861063947294	-0.0250981767561455	-0.00311413331467311	0.00795020216638874
"110"	"Eriocnemis_derbyi"	"Males"	-0.160193330168	-0.802549565272048	-0.189605548154683	1.09935099151846	0.437087265956241	-0.235432541568689	0.281553507375453	0.276303394586127	-0.19138445792216	0.0625474609763043	-0.0361827155174334	-0.0126042009302205	-0.00313432466387362	0.00988699723392059
"111"	"Eriocnemis_mosquera"	"Females"	1.34631432257091	-2.06130421712266	-0.0508375507505501	-0.234361109645778	-0.0753491019195988	0.0629991500829444	0.290745431058686	0.472022952546881	-0.108548258267465	0.0926794816735987	-0.0675350436446764	-0.0366497947455352	-0.0285066858219946	-0.0106849583549915
"112"	"Eriocnemis_mosquera"	"Males"	1.8685155640343	-1.91483664451224	0.827400886996573	0.018443463354382	-0.305147913024439	0.0262410681196252	0.352695257090215	0.39142668202384	-0.0395845780508105	0.0369375801341024	0.00449580753026746	0.0130940806792715	-0.023092196496348	0.00246302570930767
"113"	"Eriocnemis_vestita"	"Females"	-0.345618817419675	-2.07703204989491	-0.75716192439975	1.58940093685123	-0.0491774932254069	0.138240363248501	0.310995819147898	0.0832704591808616	-0.122734910100551	0.0317013354733657	-0.0262909458279146	-0.00557357397049417	-0.0103385090759095	0.0204444093229603
"114"	"Eriocnemis_vestita"	"Males"	-0.201836584184024	-1.55825550236728	0.0756681424020901	1.47945992819684	-0.170604078266738	0.136617925591303	0.306719742654612	0.00309756035261718	-0.0934603714235251	0.0151733022753319	0.0171612971608515	0.0162038245875835	-0.00400795610540972	0.0187231720802319
"115"	"Eupetomena_macroura"	"Females"	2.02327880680542	-0.835708864360704	0.0832695769713489	-2.62183380313032	-0.61561435787544	-0.46436681961623	0.00962549816092632	-0.147757952741853	0.034566764420864	0.00501000447612466	0.0665935631252411	0.0741955861209077	0.0213492022927658	0.017801501632965
"116"	"Eupetomena_macroura"	"Males"	3.3006375370764	-0.966127745671264	0.602820173797916	-2.9812158569477	-1.07779174381948	-1.04491077461836	0.121839915401804	-0.0483566260874823	-0.0449341467511632	-0.217550053564217	0.103679760594024	0.0585627168413098	0.0460677262979145	0.0286748042556049
"117"	"Eutoxeres_aquila"	"Females"	5.00414679687207	-0.467947655017432	-2.06264113816668	-0.472175055731025	1.17736709484593	-2.72773642315271	-0.467383408245505	-1.19991919240862	0.0934843737330241	-0.166245865426812	-0.0188236079851274	-0.0258397389089222	-0.0699493766836002	-0.020274880547975
"118"	"Eutoxeres_aquila"	"Males"	6.33243414533056	0.513237660058707	-0.818120254730805	-0.163946211584672	1.27385151108125	-3.16951846510959	-0.168292397895625	-1.2668213583677	-0.152977646931061	-0.372144071396479	-0.0567174641250269	-0.0260705570859341	-0.0568738901702087	0.00428691297472134
"119"	"Florisuga_mellivora"	"Females"	0.94584095092566	2.06746467726446	2.08931127800331	-1.53584219990897	0.850340044155522	0.0755999755559659	-0.664915967200641	0.285260139277767	-0.0272927814915434	0.0944695598706905	-0.013927183136024	-0.00524235675745062	-0.00943178744629193	0.0539999450782074
"120"	"Florisuga_mellivora"	"Males"	1.85060666843275	2.05294136003356	2.630937697479	-1.20846608351596	0.758708376245483	-0.103998146772996	-0.661826574047937	0.404918093214397	-0.0779085828998328	0.0913365011549295	-0.0504727951321356	-0.0016679380972873	0.0233695452914117	0.0169149991471828
"121"	"Glaucis_hirsutus"	"Females"	1.93774217426408	0.180868496369049	-2.57432303331654	1.08945295176256	0.827345885265764	-0.880207939590277	-1.59454817256741	0.263236611559792	0.130616188824675	-0.0146459204797012	0.00777100805171628	-0.0126172490959447	-0.0187766776150204	0.0137993806613362
"122"	"Glaucis_hirsutus"	"Males"	3.44883756190596	0.113610477778062	-2.26055135053721	1.2148853793974	0.878887051545705	-1.14588449357055	-1.94774533090251	0.388779143244748	0.142610410582229	-0.0519203280171707	-0.0125548331485146	-0.0103291141987029	-0.0740749966986062	0.0349445299748878
"123"	"Goldmania_violiceps"	"Females"	-2.75475028131578	-0.843747036634513	-0.860211601947911	-0.644560797351701	0.548531649378875	0.479319570596558	0.226152063382291	0.162295594018378	-0.179636235264957	-0.0271803978167698	0.0125964362690245	-0.0290732390021868	0.0097607529432273	0.0154299006127379
"124"	"Goldmania_violiceps"	"Males"	-1.43951992329429	0.913118029170469	1.88440501384351	1.70581196665004	-0.101453031663207	0.479636455530338	-0.118867556611191	0.0254191010802424	-0.0604934765924854	-0.176131731631202	0.0999644852493944	-0.0296405090849866	0.0169591681857319	-0.0303672549936865
"125"	"Haplophaedia_aureliae"	"Females"	-0.868218499316233	-1.25274411944773	-0.537512383211796	0.581038115056442	0.181743695172399	0.221478024201423	0.327529025615012	0.182967331900932	-0.173792554628794	0.0557669557251955	-0.0175688581007486	0.0180433865792028	0.00937136126913431	-0.00741086967296375
"126"	"Haplophaedia_aureliae"	"Males"	0.0187968832409442	-0.892493351681268	0.0478837241616858	0.281771764208964	0.228624945830147	-0.0916041708031241	0.323821575453161	0.257219427845382	-0.18370345433517	0.0259982043036686	0.0510347258774969	0.0358136837371486	0.00424823195298069	-0.0120330764062549
"127"	"Haplophaedia_lugens"	"Females"	-0.376464875104634	-1.97147163017947	-0.872276378072692	-0.995234220954133	0.6685524787194	-0.107592744698814	0.540943603955234	0.22815348239173	-0.206836103295143	0.00913160838081625	0.0751933918150839	-0.0243377847285464	0.0101252026673063	-0.0194045330633486
"128"	"Haplophaedia_lugens"	"Males"	0.680241071911243	-0.551564731567737	0.943277750143204	-0.513855757222445	0.606350612977369	-0.302501397336294	0.349624778208828	0.0910419554991706	-0.148137410257579	-0.138540157136445	0.20095498720596	-0.0189418108865758	0.0235607690986645	0.00615012233099791
"129"	"Heliangelus_amethysticollis"	"Females"	0.0848430127856937	-1.48999409718469	-0.131999782507228	0.37953850134405	0.329378168648005	-0.0967857093211827	-0.0545760638706219	-0.256981063550534	0.0692939009069616	0.132568093851474	-0.0221959933002693	0.0226511916599931	0.00465670963789775	-0.0046907506727401
"130"	"Heliangelus_amethysticollis"	"Males"	1.19967478735415	-0.516241841045486	1.59765632787819	1.06096874411894	0.146929206715227	-0.293779233708064	0.0131545014179115	-0.235736050715227	0.0745209292279904	0.131473303596145	-0.0128010678146036	0.0532609073584238	0.00652464835176028	-0.00984191300316022
"131"	"Heliangelus_exortis"	"Females"	-0.762083782742013	-1.53231924431158	0.209103752026274	0.241542968990864	0.0613299539631036	0.240181270784618	0.0932198009047982	-0.168974294160365	-0.0114509764729478	0.140764414630684	-0.0510058431097436	0.0448320379323963	0.0103510732261733	-0.00737393591102136
"132"	"Heliangelus_exortis"	"Males"	0.188730968137575	-0.740236076893506	1.70431652755469	0.103676326948971	-0.194833487817471	0.270287157857003	0.0218913619980923	-0.0772365043221107	0.0351487678140555	0.152269053993223	-0.00828949212894449	0.0568556925794371	0.00349816681116009	-0.00717382186592501
"133"	"Heliodoxa_aurescens"	"Females"	-0.721193200083229	0.141038050682107	-0.566078178138144	-1.83569172128062	0.908279221633709	0.170337747424611	0.10318649664897	0.0719137451631908	-0.0875731323949519	0.0866884711108357	0.0416983212631543	-0.0780879752935649	-0.00421333165039169	0.0339101458811576
"134"	"Heliodoxa_aurescens"	"Males"	0.232840345608702	0.619956954690428	1.19692967815844	-0.583889850469477	0.570530061965707	-0.138840517459829	-0.0586594635726012	0.0193506561537636	-0.0545300853200797	0.0782914179547604	0.0295178254486295	-0.0206115298199151	0.00821498412822812	0.00438190413922908
"135"	"Heliodoxa_imperatrix"	"Females"	2.6945921908552	1.14384240705363	-0.585230241905537	-1.6282480616316	0.389670998302454	-1.39748404338804	-0.152519618614979	-0.0317412826418914	-0.187679942088716	0.0556806703703532	-0.156677850955761	-0.224959879867212	0.0102100565130814	0.0187716818824079
"136"	"Heliodoxa_imperatrix"	"Males"	3.26489160361034	1.49227490480348	1.04627583364896	-1.62341920757419	-0.538329607428878	-1.44220783727772	-0.00710561190591821	-0.0438738667485382	-0.24542954583322	-0.0381050235765191	-0.0653014034324313	-0.065269012182989	0.0328746275807339	0.0136973457468098
"137"	"Heliodoxa_jacula"	"Females"	1.24100814715822	0.789102689824024	0.2771725859222	-0.633756725538493	0.510996188265895	-0.476183862401981	-0.221571846754884	0.105673187872465	-0.0714260704718291	0.106352794624843	-0.0291915004379356	-0.0130117100348275	0.00428912338550827	0.00754857637367131
"138"	"Heliodoxa_jacula"	"Males"	2.35538236540271	1.11171436463603	1.7835175893414	-0.847889311735126	0.132702737218998	-0.492969215930667	-0.0770090703121803	0.0512609108123276	-0.0970179617297341	0.066142282023528	-0.0321224058232894	0.0351044070517753	0.0320160755488371	-0.00425542432656648
"139"	"Heliodoxa_leadbeateri"	"Females"	1.03627126478247	0.156868057939357	-0.0716675182341726	-0.776884442596972	0.675151989863005	-0.331126332003732	-0.399697496935289	-0.0657619556123255	0.034026476393673	0.0932939930890038	-0.00670181852168647	-0.0381218539426488	0.00974141708287715	0.00457775315481541
"140"	"Heliodoxa_leadbeateri"	"Males"	1.91278185938547	0.790160780724492	1.61570517626233	-0.570035575983822	0.235643429593046	-0.330415455469326	-0.440358801681089	-0.135888892261709	0.0850470683342372	0.09154301675611	0.00133096926726423	0.0163508597075249	0.0267324681244557	-0.00272407469405589
"141"	"Heliodoxa_rubinoides"	"Females"	1.29980985172461	0.286230537169284	0.139624560147614	-0.836731453476236	0.662262301924184	-0.416842788188543	-0.0331219918330866	0.0250949428497058	-0.0769156310648061	0.0774015531804263	-0.00978601121652309	-0.0250053818556175	0.00974714254412922	0.0096966973930814
"142"	"Heliodoxa_rubinoides"	"Males"	2.19952067441591	0.670162266983273	1.38624031543932	-0.320062717125342	0.435432849875376	-0.561999049017222	-0.197328487425721	-0.0356668289366101	-0.0275863912638648	0.0583843604766619	-0.0289041477421768	-0.0213056754604941	0.022706829121853	0.00244538322419274
"143"	"Heliodoxa_schreibersii"	"Females"	2.00317345411905	1.03890985563441	0.280520899543732	-0.185924096093848	0.572185766585286	-0.664932251946594	-0.76116984543098	0.176986443743819	-0.0246018882858656	-0.0136244401263338	0.0182199097856287	-0.0555866310330421	0.0136570062079684	-0.000736355399107013
"144"	"Heliodoxa_schreibersii"	"Males"	2.95170544061181	1.66043561237571	1.57452227078762	-0.486201906973291	0.0282208788897271	-0.987739023127676	-0.520383576644985	0.0340577890779789	-0.0853511926005089	-0.0391551690859439	0.0143566607337943	-0.00782212715330671	0.0384708354968078	-0.0166968138260634
"145"	"Heliomaster_longirostris"	"Females"	0.280544589496599	2.35550835866619	-0.35981153261237	-0.0306842807537591	0.509774999506121	-0.169927165834124	0.0317427958095599	-0.0286363118116098	-0.00682958551102711	0.121376267454878	0.0174537309972982	-0.0160522238693995	0.000521914627038407	-0.00672625405126156
"146"	"Heliomaster_longirostris"	"Males"	0.991845992121463	3.89204632899216	0.449089773793298	-0.555732584653387	0.525189268092645	-0.267511643100804	0.379656702573774	0.00395328386987416	-0.118629789998986	0.12521210623232	0.0720368257517601	0.051598636336897	-0.0183709517396018	-0.00594101094531523
"147"	"Heliothryx_auritus"	"Females"	0.697487411932489	0.778864639764307	2.82644574447467	-1.55865921759388	-1.25322414060669	1.07234349500471	-0.421173880978817	0.485530754267826	0.00610048137724619	0.190082787967123	-0.054017299787038	0.0608061805598006	-0.00851595329166262	0.0215483284376409
"148"	"Heliothryx_auritus"	"Males"	0.568007577937475	2.74714003858304	3.81694195962196	-0.0522469869409848	-0.891638158256715	0.418166562187388	-0.683928400625097	0.294215792885881	0.00883485461459719	0.0875162391332088	-0.0732122022895777	-0.159231240351535	-0.00252560377595123	-0.0613662630979622
"149"	"Heliothryx_barroti"	"Females"	0.483363418003484	-0.384834378348452	1.75979677307492	-0.654238868170451	-0.732291216077554	0.478444551897362	-0.404108593495162	0.407698081206132	-0.0141128769742525	0.0680803071942856	-0.0232040081513205	-0.0804271582359033	0.00597860170179073	0.0143831811237105
"150"	"Heliothryx_barroti"	"Males"	0.444730268822051	-0.452594280150695	1.51672217612708	-0.610862273091886	0.208572975755043	0.478260590867211	-0.327830556799334	0.266745303707545	0.0182390580684048	0.107066846188121	-0.0181653569498136	-0.0220027021128379	0.00786825021252978	0.0135070635095491
"151"	"Hylocharis_cyanus"	"Females"	-2.70411683668467	-0.0665955264899261	-0.130337858528982	-0.598915974883662	0.601642112765486	0.67215258883365	-0.403093429921053	-0.788680814238181	0.207870803072768	-0.00337713683533363	0.0113509665529645	0.0350460536657161	0.00955055366885799	0.00316888525912684
"152"	"Hylocharis_cyanus"	"Males"	-2.16796808217812	0.591922015150589	0.709626689284928	-0.129557715181699	0.505054532781715	0.243325971338889	-0.606501519691463	-0.539895863053839	0.204930228046723	0.0359133914379892	-0.0153532690868357	0.00883915603957536	-0.00180528770257987	-0.00238152302376717
"153"	"Hylocharis_humboldtii"	"Females"	0.673384547876587	1.0818129513953	0.898476279379457	1.29926203852342	0.417323040249702	-0.627768021656767	-0.660528341130724	-0.0895248069311462	0.0772716146018697	0.0398560352021514	0.0137468261783727	-0.000275973888584787	0.0156555247187512	-0.00598282174393861
"154"	"Hylocharis_humboldtii"	"Males"	1.41927826049883	1.59565500410813	2.22132949663435	2.39323907747517	0.18289749094744	-0.668934958216084	-0.861380259911821	-0.0971428168782166	0.109023488277825	-0.0531823890457219	0.0746070452573106	0.0116226607939357	0.0242491502145059	-0.0261113900162659
"155"	"Klais_guimeti"	"Females"	-3.7053365208293	0.297024838589585	1.00679935679124	0.117688474427712	0.244686639125993	0.687592339184526	-0.440506914009883	-0.170705365446583	-0.00552120333700653	-0.157746002809884	-0.0582891803865284	0.033218346978835	-0.0225128402467618	-0.004264048889681
"156"	"Klais_guimeti"	"Males"	-3.05542134303654	0.621406463035288	2.35149926905558	0.891566105679865	-0.191223123279538	0.948645270904369	-0.478886277479898	-0.259648919593365	0.00675562753612996	-0.124038319688794	-0.0900452994380835	0.0533685549490277	-0.0273964447813515	-0.0407811640163075
"157"	"Lafresnaya_lafresnayi"	"Females"	0.409596664177107	-0.584901426828756	-0.692799709634655	0.790986792208206	0.0614216909924464	0.602894321756911	0.476460577775557	-0.10263445813585	-0.0460824591108964	0.0744064398588543	-0.0297991595651068	-0.104744652717683	0.00282480934479212	0.00638398587443518
"158"	"Lafresnaya_lafresnayi"	"Males"	1.09005104991993	0.0551200114452731	0.36262369273411	0.976052657381125	-0.0810593719951787	0.438941531604866	0.404849885427971	-0.0688527531585743	-0.0424536100302139	0.0878365417424807	-0.0328604290160889	-0.0643542976386072	-0.000117612988172058	0.00764686676616526
"159"	"Lepidopyga_coeruleogularis"	"Females"	-2.33184938493048	-0.242937685371616	-0.385014051422307	1.11702573456473	0.164541192747052	0.181626945619017	-0.145381803570102	0.0616813093594786	-0.0781714538485729	-0.144653479846472	-0.00293890283962592	-0.0705810094849363	0.0383309952547736	0.0142505928976001
"160"	"Lepidopyga_coeruleogularis"	"Males"	-2.00163862076085	0.741182714200934	0.951885765926895	1.43149893879412	-0.126392487431159	0.324258728309513	-0.245501397873515	-0.141226977214008	0.00935011128525735	-0.195884691010744	0.0641579388300813	-0.0609216998482462	0.0216332845105564	-0.00792844617961651
"161"	"Lepidopyga_goudoti"	"Females"	-2.42507616611289	-0.0776391967355809	-0.510599314187152	0.229816059404863	0.295768340035907	0.191460815003636	-0.15971119073617	0.149514963305291	-0.0811836423391877	-0.0612568884124425	-0.000192081307812162	-0.0138075986341717	0.0179933072423427	0.00662576962546694
"162"	"Lepidopyga_goudoti"	"Males"	-2.01171743016935	0.396388766077556	0.37407835189938	0.640934717629116	0.13770490565166	0.085962448261073	-0.265450028259939	0.1741102240231	-0.0711355797138696	-0.0635153973618867	0.00669017940849746	-0.00955686577010627	0.011178532470951	-0.0099893856423721
"163"	"Lesbia_nuna"	"Females"	-3.41791637301947	-2.70257981927121	-1.11853526311795	-2.26495351121514	-0.441918899878874	-0.0397324458028608	0.235656863152233	-0.754951201088106	0.00366676893478257	0.0327787332705962	0.0318868754176394	-0.000905111840796553	0.0427276188514887	-0.00615252190326738
"164"	"Lesbia_nuna"	"Males"	-2.25378186320844	-2.59112740719679	-0.210933088695179	-3.02514859259329	-3.34376918579635	-0.820765904681172	0.00795053792236161	-0.590287289240275	-0.0188251786924626	0.0594180922752579	0.0240552601661248	0.0127319528838179	0.00532252319558149	0.0264409273163017
"165"	"Lesbia_victoriae"	"Females"	-0.766563872509062	-1.71822985838762	-0.273963270024823	0.195140048712678	-1.89305699456255	-1.12969261490894	0.228493623509916	-0.302085703165455	-0.0631668614475186	0.0916361090078629	-0.0418308044247793	-0.00331505669477946	0.0200979118629865	0.000323380301854085
"166"	"Lesbia_victoriae"	"Males"	0.600211246966082	-1.49159384669921	1.01561655009575	-1.03170397872618	-6.00083440745238	-2.19380577788622	0.048602473751375	-0.344985163366955	-0.0811213481047061	0.0239809852886129	0.0436548017745568	-0.00581369427805311	0.00134786128590976	0.00595896172312167
"167"	"Leucippus_chlorocercus"	"Females"	-0.712299129652284	0.0160882594028421	0.284132188941196	0.977032682652355	0.277360926127813	-0.224121087086427	-0.467341010843971	0.349628472193752	-0.0939679377597536	-0.0807053566966786	0.0706118320053904	-0.00877452427555613	0.0157078625905391	0.000349160232886596
"168"	"Leucippus_chlorocercus"	"Males"	-0.162406750546841	0.222711395738136	0.73325063053238	1.04616172895772	0.223438620635026	-0.315275680028172	-0.701750034738495	0.229650323749269	-0.0222588752781275	-0.047386042673559	0.0675482415231213	0.0433534769488367	0.0114466335128995	-0.000527770198422567
"169"	"Leucippus_fallax"	"Females"	-0.3256903920537	0.676180748326593	0.568121937253882	0.251101512725243	0.413092352149314	0.310206683970959	-0.268299783882411	0.105272123454161	-0.0322892507336188	-0.0261203719903005	0.0943225268844406	0.0149877053889544	0.0111573724496378	-0.0035512545687537
"170"	"Leucippus_fallax"	"Males"	-0.0423009283544475	1.65991390558996	1.65839465837867	0.237709035610623	0.276591738417929	0.106721975490915	-0.62372189827112	0.0334691086603829	0.0573279506385666	-0.00392732158912308	0.0669437488082399	-0.0452599635538011	0.00695548277953276	-0.0201342047789696
"171"	"Metallura_iracunda"	"Females"	-1.64313195159856	-4.04065975589558	-1.24970168602974	-0.307744312062396	0.381520951379588	0.508681501885744	-0.0640197678147897	0.0455988949864136	-0.0594649140364642	0.0033551050729127	0.0284222655701067	-0.0139759261732512	0.0295082712196814	-0.0608662859505041
"172"	"Metallura_iracunda"	"Males"	-0.645691722405669	-3.55057755256583	-0.157505999866235	0.0321008698444853	0.0940682206023836	0.337138064593456	0.0686098168172527	-0.0377939631684903	0.0373486950895832	0.057063564965553	0.0282979425565511	-0.0196916326966289	-0.00124282067329798	-0.0188704050095936
"173"	"Metallura_tyrianthina"	"Females"	-2.242138707056	-3.28159430421069	-0.702555627839315	0.859697708445405	0.199806664718363	0.341508710411102	-0.0159866087148129	0.0646928958826485	-0.168523095191963	-0.0809892738274273	-0.0106173735348728	-0.007686782418611	0.0398778618036288	-0.00717125260439418
"174"	"Metallura_tyrianthina"	"Males"	-1.48684012769996	-2.79558947522934	0.634047283494868	1.27193262215236	-0.180293522880038	0.478707919009353	0.0629757037674498	0.0565347345982324	-0.101687058533718	0.0130948059927315	-0.0392227239256002	0.0257842392734563	0.00846642401107619	0.013185569504793
"175"	"Metallura_williami"	"Females"	-0.949850340230192	-4.02878868444053	-1.02642654670112	0.542406449677158	0.318947434678638	0.0829180789587168	0.0758743981427416	0.208779226722407	-0.0949624808379172	0.0368473066959318	0.0177430816461116	0.0362555457966405	-0.00841476261757981	-0.0375122462817467
"176"	"Metallura_williami"	"Males"	-0.38978306470624	-3.77258728384602	-0.347790792571916	0.844682863096878	0.209803596643228	0.0704852468105779	-0.110865851219185	0.141090526555634	0.0101597788040809	0.0125899528853166	0.0551507981076496	0.0282999916936857	-0.0242706083858731	-0.00996505586237326
"177"	"Ocreatus_underwoodii"	"Females"	-4.54086586229704	0.956277450012612	1.04544393600371	-0.550278851361606	-0.18659230514072	0.275419157678409	0.425158089817765	-0.245060600326669	0.00356965485344142	-0.0881718232450829	-0.0413773371714864	0.0211100010943943	-0.0750910420966097	0.00210920305704344
"178"	"Ocreatus_underwoodii"	"Males"	-3.90352846501206	1.6618190143559	2.64152171303014	0.500453548073837	-3.19813301309098	-0.249858345037548	-0.00838448193287797	-0.227873425779509	0.0173787656288129	-0.298161007983207	-0.0774675307028002	0.023881477590779	-0.0745533382589475	-0.0710112939608794
"179"	"Opisthoprora_euryptera"	"Females"	0.858217124058638	-3.08591509845852	-1.28323310130993	0.122549694971862	0.777767503377169	-1.6621703470198	0.00381929433034862	-0.475962731850607	0.0528215644449769	0.124514406500634	-0.00259980188046349	0.0620376842406785	-0.0323993826439153	-0.0497333536770233
"180"	"Opisthoprora_euryptera"	"Males"	1.80746999944741	-2.58800063157367	-0.0283697068189466	1.67390964334118	0.330696798935932	-1.91385048563268	0.167339042355858	-0.696586233863884	0.102507062334694	0.148808233969736	-0.0468665382417725	0.0594980859729613	-0.0864533244629791	0.0383393748180836
"181"	"Oxypogon_guerinii"	"Females"	-0.398757195877742	-4.06309305222457	-0.500204908441113	-0.702272425750199	0.205127708617264	-0.0939960123832794	0.668327948553361	0.0484682414916777	-0.0551317437373301	0.136057797840223	-0.0416656950551285	-0.0797991974420429	-0.0117045078622157	-0.0506261254493242
"182"	"Oxypogon_guerinii"	"Males"	0.679503153096211	-3.44693600497728	0.860496334438004	-0.232693819051298	-0.0414055589378646	-0.341549758268731	0.619820069779756	0.0734080566648361	0.00451226769442169	0.119903921696128	-0.0293930294805627	-0.0371931852036154	-0.0252031254537471	-0.016890209174806
"183"	"Phaethornis_anthophilus"	"Females"	0.514382469029093	-0.341931411871965	-1.93782039425276	1.04706987389514	-1.14560525654296	0.0946834307730053	-0.595266926840904	0.226109679710122	-0.0240438607206552	-0.0343256380621692	-0.0122155725030553	0.00528844706059173	0.00598422587652248	0.023809953549468
"184"	"Phaethornis_anthophilus"	"Males"	1.42825630300685	0.470993662385357	-1.17035477323012	1.19423048607008	-1.23124923542242	0.406755328709863	-0.473831746845338	0.26123607014507	-0.0246588025659003	-0.0855746554311829	0.0675731358934142	0.015613062676673	-0.00720851450461296	0.0239225024929025
"185"	"Phaethornis_atrimentalis"	"Females"	-3.2901916403599	1.76162175016854	-0.508814317499598	0.796471107224573	-0.865754702018352	0.181117987513289	-0.0614767908808575	0.133129071953144	0.0424356641046047	-0.219010653702249	-0.0348343777344251	0.00852127073136854	0.00456382331376975	-0.0177662648766185
"186"	"Phaethornis_atrimentalis"	"Males"	-3.60214682501008	2.26463083876353	-0.31054509469663	1.05563861853311	-0.816909475048627	0.0699287019288643	-0.101083248962584	0.20794501945331	0.0995733456424218	-0.205464974873238	-0.106947657692976	0.0229042598082747	-0.00778465661031967	-0.0290227654829663
"187"	"Phaethornis_augusti"	"Females"	0.789442215168759	-0.119406097466418	-1.27452965265695	-0.694941138063856	-2.03302182220088	0.482093339344148	-0.742570134175713	-0.048119643631671	0.110310094081842	0.0285309866481309	-0.00433329241958218	-0.0310319978617488	0.0121261709009316	-0.00168667118791542
